location,date,hits
AR,2020-03-27,195
AR,2020-03-28,55
AR,2020-03-29,55
AR,2020-03-30,45
AR,2020-03-31,250
AR,2020-04-01,137.5
AR,2020-04-02,70
AR,2020-04-03,90
AR,2020-04-04,0
AR,2020-04-05,52.5
AR,2020-04-06,45
AR,2020-04-07,112.5
AR,2020-04-08,90
AR,2020-04-09,92.5
AR,2020-04-10,72.5
AR,2020-04-11,55
AR,2020-04-12,105
AR,2020-04-13,115
AR,2020-04-14,22.5
AR,2020-04-15,87.5
AR,2020-04-16,0
AR,2020-04-17,67.5
AR,2020-04-18,80
AR,2020-04-19,50
AR,2020-04-20,67.5
AR,2020-04-21,0
AR,2020-04-22,107.5
AR,2020-04-23,67.5
AR,2020-04-24,0
AR,2020-04-25,0
AR,2020-04-26,82.5
AR,2020-04-27,45
AR,2020-04-28,22.5
AR,2020-04-29,22.5
AR,2020-04-30,42.5
AR,2020-05-01,47.5
AR,2020-05-02,27.5
AR,2020-05-03,0
AR,2020-05-04,45
AZ,2020-02-01,0
AZ,2020-02-02,0
AZ,2020-02-03,0
AZ,2020-02-04,3.75
AZ,2020-02-05,0
AZ,2020-02-06,0
AZ,2020-02-07,0
AZ,2020-02-08,0
AZ,2020-02-09,0
AZ,2020-02-10,0
AZ,2020-02-11,0
AZ,2020-02-12,0
AZ,2020-02-13,0
AZ,2020-02-14,5
AZ,2020-02-15,0
AZ,2020-02-16,5
AZ,2020-02-17,0
AZ,2020-02-18,0
AZ,2020-02-19,3.75
AZ,2020-02-20,0
AZ,2020-02-21,0
AZ,2020-02-22,8.75
AZ,2020-02-23,0
AZ,2020-02-24,0
AZ,2020-02-25,0
AZ,2020-02-26,0
AZ,2020-02-27,0
AZ,2020-02-28,0
AZ,2020-02-29,0
AZ,2020-03-01,0
AZ,2020-03-02,0
AZ,2020-03-03,0
AZ,2020-03-04,0
AZ,2020-03-05,0
AZ,2020-03-06,0
AZ,2020-03-07,0
AZ,2020-03-08,0
AZ,2020-03-09,0
AZ,2020-03-10,0
AZ,2020-03-11,0
AZ,2020-03-12,0
AZ,2020-03-13,0
AZ,2020-03-14,0
AZ,2020-03-15,0
AZ,2020-03-16,3.75
AZ,2020-03-17,16.25
AZ,2020-03-18,31.25
AZ,2020-03-19,20
AZ,2020-03-20,16.25
AZ,2020-03-21,18.75
AZ,2020-03-22,8.75
AZ,2020-03-23,38.75
AZ,2020-03-24,23.75
AZ,2020-03-25,36.25
AZ,2020-03-26,43.75
AZ,2020-03-27,62.5
AZ,2020-03-28,40
AZ,2020-03-29,22.5
AZ,2020-03-30,53.75
AZ,2020-03-31,35
AZ,2020-04-01,26.25
AZ,2020-04-02,33.75
AZ,2020-04-03,58.75
AZ,2020-04-04,12.5
AZ,2020-04-05,26.25
AZ,2020-04-06,52.5
AZ,2020-04-07,27.5
AZ,2020-04-08,42.5
AZ,2020-04-09,23.75
AZ,2020-04-10,20
AZ,2020-04-11,8.75
AZ,2020-04-12,22.5
AZ,2020-04-13,27.5
AZ,2020-04-14,22.5
AZ,2020-04-15,37.5
AZ,2020-04-16,22.5
AZ,2020-04-17,11.25
AZ,2020-04-18,17.5
AZ,2020-04-19,17.5
AZ,2020-04-20,15
AZ,2020-04-21,46.25
AZ,2020-04-22,11.25
AZ,2020-04-23,0
AZ,2020-04-24,11.25
AZ,2020-04-25,21.25
AZ,2020-04-26,21.25
AZ,2020-04-27,22.5
AZ,2020-04-28,18.75
AZ,2020-04-29,26.25
AZ,2020-04-30,7.5
AZ,2020-05-01,3.75
AZ,2020-05-02,3.75
AZ,2020-05-03,13.75
AZ,2020-05-04,3.75
CA,2020-02-01,0
CA,2020-02-02,0
CA,2020-02-03,0
CA,2020-02-04,1
CA,2020-02-05,2
CA,2020-02-06,1
CA,2020-02-07,0
CA,2020-02-08,0
CA,2020-02-09,1
CA,2020-02-10,1
CA,2020-02-11,0
CA,2020-02-12,0
CA,2020-02-13,1
CA,2020-02-14,2
CA,2020-02-15,1
CA,2020-02-16,1
CA,2020-02-17,0
CA,2020-02-18,1
CA,2020-02-19,0
CA,2020-02-20,2
CA,2020-02-21,0
CA,2020-02-22,1
CA,2020-02-23,0
CA,2020-02-24,0
CA,2020-02-25,1
CA,2020-02-26,1
CA,2020-02-27,0
CA,2020-02-28,1
CA,2020-02-29,1
CA,2020-03-01,1
CA,2020-03-02,0
CA,2020-03-03,0
CA,2020-03-04,0
CA,2020-03-05,0
CA,2020-03-06,1
CA,2020-03-07,1
CA,2020-03-08,1
CA,2020-03-09,0
CA,2020-03-10,2
CA,2020-03-11,1
CA,2020-03-12,2
CA,2020-03-13,2
CA,2020-03-14,8
CA,2020-03-15,3
CA,2020-03-16,13
CA,2020-03-17,23
CA,2020-03-18,20
CA,2020-03-19,20
CA,2020-03-20,27
CA,2020-03-21,23
CA,2020-03-22,9
CA,2020-03-23,24
CA,2020-03-24,14
CA,2020-03-25,26
CA,2020-03-26,35
CA,2020-03-27,28
CA,2020-03-28,23
CA,2020-03-29,18
CA,2020-03-30,25
CA,2020-03-31,26
CA,2020-04-01,24
CA,2020-04-02,22
CA,2020-04-03,24
CA,2020-04-04,18
CA,2020-04-05,10
CA,2020-04-06,18
CA,2020-04-07,19
CA,2020-04-08,19
CA,2020-04-09,26
CA,2020-04-10,17
CA,2020-04-11,10
CA,2020-04-12,11
CA,2020-04-13,17
CA,2020-04-14,13
CA,2020-04-15,18
CA,2020-04-16,19
CA,2020-04-17,18
CA,2020-04-18,13
CA,2020-04-19,9
CA,2020-04-20,16
CA,2020-04-21,15
CA,2020-04-22,13
CA,2020-04-23,18
CA,2020-04-24,16
CA,2020-04-25,9
CA,2020-04-26,7
CA,2020-04-27,8
CA,2020-04-28,19
CA,2020-04-29,17
CA,2020-04-30,13
CA,2020-05-01,9
CA,2020-05-02,6
CA,2020-05-03,9
CA,2020-05-04,8
CO,2020-02-01,0
CO,2020-02-02,6.4
CO,2020-02-03,4.800000000000001
CO,2020-02-04,0
CO,2020-02-05,4.800000000000001
CO,2020-02-06,0
CO,2020-02-07,0
CO,2020-02-08,0
CO,2020-02-09,6.4
CO,2020-02-10,0
CO,2020-02-11,0
CO,2020-02-12,0
CO,2020-02-13,6.4
CO,2020-02-14,0
CO,2020-02-15,0
CO,2020-02-16,0
CO,2020-02-17,0
CO,2020-02-18,4.800000000000001
CO,2020-02-19,0
CO,2020-02-20,0
CO,2020-02-21,0
CO,2020-02-22,0
CO,2020-02-23,0
CO,2020-02-24,0
CO,2020-02-25,4.800000000000001
CO,2020-02-26,0
CO,2020-02-27,4.800000000000001
CO,2020-02-28,0
CO,2020-02-29,0
CO,2020-03-01,0
CO,2020-03-02,4.800000000000001
CO,2020-03-03,0
CO,2020-03-04,0
CO,2020-03-05,0
CO,2020-03-06,0
CO,2020-03-07,0
CO,2020-03-08,0
CO,2020-03-09,0
CO,2020-03-10,0
CO,2020-03-11,0
CO,2020-03-12,0
CO,2020-03-13,0
CO,2020-03-14,6.4
CO,2020-03-15,0
CO,2020-03-16,25.6
CO,2020-03-17,46.400000000000006
CO,2020-03-18,64
CO,2020-03-19,56
CO,2020-03-20,89.60000000000001
CO,2020-03-21,59.2
CO,2020-03-22,17.6
CO,2020-03-23,48
CO,2020-03-24,25.6
CO,2020-03-25,51.2
CO,2020-03-26,78.4
CO,2020-03-27,59.2
CO,2020-03-28,57.6
CO,2020-03-29,40
CO,2020-03-30,30.400000000000002
CO,2020-03-31,40
CO,2020-04-01,44.800000000000004
CO,2020-04-02,43.2
CO,2020-04-03,38.400000000000006
CO,2020-04-04,33.6
CO,2020-04-05,17.6
CO,2020-04-06,30.400000000000002
CO,2020-04-07,19.200000000000003
CO,2020-04-08,30.400000000000002
CO,2020-04-09,35.2
CO,2020-04-10,30.400000000000002
CO,2020-04-11,24
CO,2020-04-12,11.200000000000001
CO,2020-04-13,24
CO,2020-04-14,43.2
CO,2020-04-15,19.200000000000003
CO,2020-04-16,9.600000000000001
CO,2020-04-17,33.6
CO,2020-04-18,16
CO,2020-04-19,40
CO,2020-04-20,28.8
CO,2020-04-21,38.400000000000006
CO,2020-04-22,24
CO,2020-04-23,19.200000000000003
CO,2020-04-24,24
CO,2020-04-25,17.6
CO,2020-04-26,17.6
CO,2020-04-27,19.200000000000003
CO,2020-04-28,0
CO,2020-04-29,14.4
CO,2020-04-30,4.800000000000001
CO,2020-05-01,14.4
CO,2020-05-02,16
CO,2020-05-03,0
CO,2020-05-04,4.800000000000001
CT,2020-02-01,0
CT,2020-02-02,0
CT,2020-02-03,0
CT,2020-02-04,7.714285714285714
CT,2020-02-05,0
CT,2020-02-06,0
CT,2020-02-07,0
CT,2020-02-08,0
CT,2020-02-09,0
CT,2020-02-10,0
CT,2020-02-11,0
CT,2020-02-12,0
CT,2020-02-13,0
CT,2020-02-14,0
CT,2020-02-15,0
CT,2020-02-16,0
CT,2020-02-17,9.257142857142858
CT,2020-02-18,0
CT,2020-02-19,0
CT,2020-02-20,0
CT,2020-02-21,0
CT,2020-02-22,0
CT,2020-02-23,0
CT,2020-02-24,0
CT,2020-02-25,0
CT,2020-02-26,0
CT,2020-02-27,0
CT,2020-02-28,0
CT,2020-02-29,0
CT,2020-03-01,0
CT,2020-03-02,0
CT,2020-03-03,0
CT,2020-03-04,0
CT,2020-03-05,0
CT,2020-03-06,0
CT,2020-03-07,0
CT,2020-03-08,0
CT,2020-03-09,7.714285714285714
CT,2020-03-10,0
CT,2020-03-11,0
CT,2020-03-12,0
CT,2020-03-13,0
CT,2020-03-14,0
CT,2020-03-15,0
CT,2020-03-16,30.857142857142858
CT,2020-03-17,60.17142857142857
CT,2020-03-18,46.285714285714285
CT,2020-03-19,44.74285714285715
CT,2020-03-20,37.02857142857143
CT,2020-03-21,43.2
CT,2020-03-22,67.88571428571429
CT,2020-03-23,13.885714285714286
CT,2020-03-24,29.314285714285717
CT,2020-03-25,81.77142857142857
CT,2020-03-26,44.74285714285715
CT,2020-03-27,35.48571428571429
CT,2020-03-28,24.685714285714287
CT,2020-03-29,57.08571428571429
CT,2020-03-30,74.05714285714286
CT,2020-03-31,47.82857142857143
CT,2020-04-01,41.65714285714286
CT,2020-04-02,26.22857142857143
CT,2020-04-03,20.057142857142857
CT,2020-04-04,43.2
CT,2020-04-05,49.371428571428574
CT,2020-04-06,7.714285714285714
CT,2020-04-07,29.314285714285717
CT,2020-04-08,21.6
CT,2020-04-09,55.542857142857144
CT,2020-04-10,29.314285714285717
CT,2020-04-11,7.714285714285714
CT,2020-04-12,16.97142857142857
CT,2020-04-13,64.8
CT,2020-04-14,7.714285714285714
CT,2020-04-15,35.48571428571429
CT,2020-04-16,41.65714285714286
CT,2020-04-17,21.6
CT,2020-04-18,15.428571428571429
CT,2020-04-19,83.31428571428572
CT,2020-04-20,27.771428571428572
CT,2020-04-21,26.22857142857143
CT,2020-04-22,20.057142857142857
CT,2020-04-23,20.057142857142857
CT,2020-04-24,46.285714285714285
CT,2020-04-25,33.94285714285714
CT,2020-04-26,38.57142857142858
CT,2020-04-27,54
CT,2020-04-28,0
CT,2020-04-29,47.82857142857143
CT,2020-04-30,26.22857142857143
CT,2020-05-01,7.714285714285714
CT,2020-05-02,33.94285714285714
CT,2020-05-03,9.257142857142858
CT,2020-05-04,40.114285714285714
DC,2020-02-01,0
DC,2020-02-02,0
DC,2020-02-03,0
DC,2020-02-04,0
DC,2020-02-05,0
DC,2020-02-06,0
DC,2020-02-07,0
DC,2020-02-08,0
DC,2020-02-09,0
DC,2020-02-10,0
DC,2020-02-11,0
DC,2020-02-12,0
DC,2020-02-13,0
DC,2020-02-14,0
DC,2020-02-15,0
DC,2020-02-16,0
DC,2020-02-17,0
DC,2020-02-18,0
DC,2020-02-19,0
DC,2020-02-20,0
DC,2020-02-21,0
DC,2020-02-22,0
DC,2020-02-23,0
DC,2020-02-24,0
DC,2020-02-25,0
DC,2020-02-26,0
DC,2020-02-27,0
DC,2020-02-28,0
DC,2020-02-29,0
DC,2020-03-01,0
DC,2020-03-02,0
DC,2020-03-03,0
DC,2020-03-04,0
DC,2020-03-05,0
DC,2020-03-06,0
DC,2020-03-07,0
DC,2020-03-08,0
DC,2020-03-09,0
DC,2020-03-10,0
DC,2020-03-11,0
DC,2020-03-12,0
DC,2020-03-13,0
DC,2020-03-14,0
DC,2020-03-15,0
DC,2020-03-16,0
DC,2020-03-17,50
DC,2020-03-18,0
DC,2020-03-19,52.77777777777778
DC,2020-03-20,52.77777777777778
DC,2020-03-21,0
DC,2020-03-22,0
DC,2020-03-23,50
DC,2020-03-24,0
DC,2020-03-25,0
DC,2020-03-26,277.77777777777777
DC,2020-03-27,0
DC,2020-03-28,0
DC,2020-03-29,0
DC,2020-03-30,55.55555555555556
DC,2020-03-31,55.55555555555556
DC,2020-04-01,0
DC,2020-04-02,0
DC,2020-04-03,0
DC,2020-04-04,0
DC,2020-04-05,69.44444444444444
DC,2020-04-06,52.77777777777778
DC,2020-04-07,0
DC,2020-04-08,0
DC,2020-04-09,169.44444444444443
DC,2020-04-10,0
DC,2020-04-11,0
DC,2020-04-12,0
DC,2020-04-13,55.55555555555556
DC,2020-04-14,0
DC,2020-04-15,52.77777777777778
DC,2020-04-16,0
DC,2020-04-17,113.88888888888889
DC,2020-04-18,69.44444444444444
DC,2020-04-19,0
DC,2020-04-20,0
DC,2020-04-21,0
DC,2020-04-22,0
DC,2020-04-23,52.77777777777778
DC,2020-04-24,0
DC,2020-04-25,138.88888888888889
DC,2020-04-26,0
DC,2020-04-27,0
DC,2020-04-28,0
DC,2020-04-29,116.66666666666666
DC,2020-04-30,52.77777777777778
DC,2020-05-01,116.66666666666666
DC,2020-05-02,0
DC,2020-05-03,138.88888888888889
DC,2020-05-04,0
DE,2020-02-01,0
DE,2020-02-02,0
DE,2020-02-03,0
DE,2020-02-04,0
DE,2020-02-05,0
DE,2020-02-06,0
DE,2020-02-07,0
DE,2020-02-08,80
DE,2020-02-09,0
DE,2020-02-10,0
DE,2020-02-11,0
DE,2020-02-12,0
DE,2020-02-13,0
DE,2020-02-14,0
DE,2020-02-15,0
DE,2020-02-16,0
DE,2020-02-17,0
DE,2020-02-18,0
DE,2020-02-19,0
DE,2020-02-20,0
DE,2020-02-21,0
DE,2020-02-22,0
DE,2020-02-23,0
DE,2020-02-24,0
DE,2020-02-25,0
DE,2020-02-26,0
DE,2020-02-27,0
DE,2020-02-28,0
DE,2020-02-29,0
DE,2020-03-01,0
DE,2020-03-02,0
DE,2020-03-03,0
DE,2020-03-04,0
DE,2020-03-05,0
DE,2020-03-06,0
DE,2020-03-07,0
DE,2020-03-08,0
DE,2020-03-09,0
DE,2020-03-10,0
DE,2020-03-11,0
DE,2020-03-12,0
DE,2020-03-13,0
DE,2020-03-14,0
DE,2020-03-15,0
DE,2020-03-16,0
DE,2020-03-17,128.57142857142858
DE,2020-03-18,0
DE,2020-03-19,62.85714285714286
DE,2020-03-20,62.85714285714286
DE,2020-03-21,65.71428571428572
DE,2020-03-22,0
DE,2020-03-23,57.142857142857146
DE,2020-03-24,0
DE,2020-03-25,0
DE,2020-03-26,254.28571428571428
DE,2020-03-27,60
DE,2020-03-28,122.85714285714286
DE,2020-03-29,0
DE,2020-03-30,0
DE,2020-03-31,54.285714285714285
DE,2020-04-01,114.28571428571429
DE,2020-04-02,0
DE,2020-04-03,0
DE,2020-04-04,128.57142857142858
DE,2020-04-05,0
DE,2020-04-06,0
DE,2020-04-07,174.28571428571428
DE,2020-04-08,114.28571428571429
DE,2020-04-09,114.28571428571429
DE,2020-04-10,182.85714285714286
DE,2020-04-11,0
DE,2020-04-12,134.28571428571428
DE,2020-04-13,57.142857142857146
DE,2020-04-14,285.7142857142857
DE,2020-04-15,111.42857142857143
DE,2020-04-16,111.42857142857143
DE,2020-04-17,60
DE,2020-04-18,0
DE,2020-04-19,128.57142857142858
DE,2020-04-20,54.285714285714285
DE,2020-04-21,57.142857142857146
DE,2020-04-22,57.142857142857146
DE,2020-04-23,57.142857142857146
DE,2020-04-24,0
DE,2020-04-25,0
DE,2020-04-26,0
DE,2020-04-27,0
DE,2020-04-28,0
DE,2020-04-29,0
DE,2020-04-30,54.285714285714285
DE,2020-05-01,57.142857142857146
DE,2020-05-02,65.71428571428572
DE,2020-05-03,65.71428571428572
DE,2020-05-04,0
FL,2020-02-01,1.6808510638297873
FL,2020-02-02,0
FL,2020-02-03,0
FL,2020-02-04,1.6808510638297873
FL,2020-02-05,0
FL,2020-02-06,1.6808510638297873
FL,2020-02-07,0
FL,2020-02-08,0
FL,2020-02-09,0
FL,2020-02-10,1.6808510638297873
FL,2020-02-11,0
FL,2020-02-12,0
FL,2020-02-13,1.6808510638297873
FL,2020-02-14,1.6808510638297873
FL,2020-02-15,0
FL,2020-02-16,0
FL,2020-02-17,1.6808510638297873
FL,2020-02-18,1.6808510638297873
FL,2020-02-19,0
FL,2020-02-20,3.3617021276595747
FL,2020-02-21,1.6808510638297873
FL,2020-02-22,0
FL,2020-02-23,0
FL,2020-02-24,3.3617021276595747
FL,2020-02-25,1.6808510638297873
FL,2020-02-26,1.6808510638297873
FL,2020-02-27,0
FL,2020-02-28,0
FL,2020-02-29,1.6808510638297873
FL,2020-03-01,0
FL,2020-03-02,0
FL,2020-03-03,3.3617021276595747
FL,2020-03-04,1.6808510638297873
FL,2020-03-05,0
FL,2020-03-06,1.6808510638297873
FL,2020-03-07,0
FL,2020-03-08,5.042553191489362
FL,2020-03-09,0
FL,2020-03-10,6.723404255319149
FL,2020-03-11,0
FL,2020-03-12,0
FL,2020-03-13,6.723404255319149
FL,2020-03-14,10.085106382978724
FL,2020-03-15,8.404255319148938
FL,2020-03-16,13.446808510638299
FL,2020-03-17,15.127659574468087
FL,2020-03-18,31.93617021276596
FL,2020-03-19,55.46808510638298
FL,2020-03-20,57.14893617021277
FL,2020-03-21,30.255319148936174
FL,2020-03-22,43.70212765957447
FL,2020-03-23,77.31914893617022
FL,2020-03-24,55.46808510638298
FL,2020-03-25,90.76595744680851
FL,2020-03-26,132.7872340425532
FL,2020-03-27,100.85106382978724
FL,2020-03-28,97.48936170212767
FL,2020-03-29,73.95744680851064
FL,2020-03-30,89.08510638297872
FL,2020-03-31,85.72340425531915
FL,2020-04-01,95.80851063829788
FL,2020-04-02,94.12765957446808
FL,2020-04-03,112.61702127659575
FL,2020-04-04,92.4468085106383
FL,2020-04-05,58.829787234042556
FL,2020-04-06,72.27659574468086
FL,2020-04-07,60.51063829787235
FL,2020-04-08,72.27659574468086
FL,2020-04-09,57.14893617021277
FL,2020-04-10,52.10638297872341
FL,2020-04-11,35.297872340425535
FL,2020-04-12,38.65957446808511
FL,2020-04-13,47.06382978723404
FL,2020-04-14,36.97872340425532
FL,2020-04-15,58.829787234042556
FL,2020-04-16,53.787234042553195
FL,2020-04-17,52.10638297872341
FL,2020-04-18,21.851063829787236
FL,2020-04-19,16.808510638297875
FL,2020-04-20,20.170212765957448
FL,2020-04-21,25.21276595744681
FL,2020-04-22,26.893617021276597
FL,2020-04-23,48.74468085106383
FL,2020-04-24,40.340425531914896
FL,2020-04-25,21.851063829787236
FL,2020-04-26,21.851063829787236
FL,2020-04-27,47.06382978723404
FL,2020-04-28,52.10638297872341
FL,2020-04-29,33.61702127659575
FL,2020-04-30,30.255319148936174
FL,2020-05-01,26.893617021276597
FL,2020-05-02,13.446808510638299
FL,2020-05-03,18.48936170212766
FL,2020-05-04,28.574468085106385
GA,2020-02-01,0
GA,2020-02-02,0
GA,2020-02-03,0
GA,2020-02-04,0
GA,2020-02-05,9.148936170212766
GA,2020-02-06,0
GA,2020-02-07,0
GA,2020-02-08,5.48936170212766
GA,2020-02-09,0
GA,2020-02-10,0
GA,2020-02-11,0
GA,2020-02-12,0
GA,2020-02-13,5.48936170212766
GA,2020-02-14,0
GA,2020-02-15,0
GA,2020-02-16,0
GA,2020-02-17,0
GA,2020-02-18,3.6595744680851063
GA,2020-02-19,0
GA,2020-02-20,0
GA,2020-02-21,5.48936170212766
GA,2020-02-22,0
GA,2020-02-23,0
GA,2020-02-24,0
GA,2020-02-25,3.6595744680851063
GA,2020-02-26,0
GA,2020-02-27,0
GA,2020-02-28,0
GA,2020-02-29,0
GA,2020-03-01,0
GA,2020-03-02,0
GA,2020-03-03,0
GA,2020-03-04,0
GA,2020-03-05,0
GA,2020-03-06,0
GA,2020-03-07,0
GA,2020-03-08,0
GA,2020-03-09,3.6595744680851063
GA,2020-03-10,0
GA,2020-03-11,12.808510638297872
GA,2020-03-12,0
GA,2020-03-13,9.148936170212766
GA,2020-03-14,0
GA,2020-03-15,0
GA,2020-03-16,20.127659574468083
GA,2020-03-17,36.59574468085106
GA,2020-03-18,42.08510638297872
GA,2020-03-19,75.02127659574468
GA,2020-03-20,49.40425531914894
GA,2020-03-21,53.06382978723404
GA,2020-03-22,27.4468085106383
GA,2020-03-23,43.91489361702128
GA,2020-03-24,60.38297872340426
GA,2020-03-25,82.34042553191489
GA,2020-03-26,78.68085106382979
GA,2020-03-27,157.36170212765958
GA,2020-03-28,60.38297872340426
GA,2020-03-29,107.95744680851064
GA,2020-03-30,80.51063829787233
GA,2020-03-31,102.46808510638297
GA,2020-04-01,58.5531914893617
GA,2020-04-02,140.89361702127658
GA,2020-04-03,106.12765957446808
GA,2020-04-04,80.51063829787233
GA,2020-04-05,42.08510638297872
GA,2020-04-06,53.06382978723404
GA,2020-04-07,32.93617021276596
GA,2020-04-08,45.744680851063826
GA,2020-04-09,58.5531914893617
GA,2020-04-10,60.38297872340426
GA,2020-04-11,23.78723404255319
