location,date,hits
AR,2020-03-17,37.026315789473685
AR,2020-03-18,59.94736842105263
AR,2020-03-19,51.13157894736842
AR,2020-03-20,105.78947368421052
AR,2020-03-21,52.89473684210526
AR,2020-03-22,17.63157894736842
AR,2020-03-23,118.13157894736841
AR,2020-03-24,86.39473684210526
AR,2020-03-25,56.421052631578945
AR,2020-03-26,65.23684210526315
AR,2020-03-27,70.52631578947368
AR,2020-03-28,67
AR,2020-03-29,61.71052631578947
AR,2020-03-30,93.44736842105263
AR,2020-03-31,84.63157894736841
AR,2020-04-01,58.18421052631579
AR,2020-04-02,58.18421052631579
AR,2020-04-03,44.07894736842105
AR,2020-04-04,40.55263157894737
AR,2020-04-05,24.684210526315788
AR,2020-04-06,56.421052631578945
AR,2020-04-07,65.23684210526315
AR,2020-04-08,86.39473684210526
AR,2020-04-09,37.026315789473685
AR,2020-04-10,68.76315789473684
AR,2020-04-11,42.315789473684205
AR,2020-04-12,24.684210526315788
AR,2020-04-13,28.210526315789473
AR,2020-04-14,63.473684210526315
AR,2020-04-15,28.210526315789473
AR,2020-04-16,42.315789473684205
AR,2020-04-17,42.315789473684205
AR,2020-04-18,82.86842105263158
AR,2020-04-19,31.736842105263158
AR,2020-04-20,28.210526315789473
AR,2020-04-21,35.26315789473684
AR,2020-04-22,28.210526315789473
AR,2020-04-23,49.368421052631575
AR,2020-04-24,21.157894736842103
AR,2020-04-25,31.736842105263158
AR,2020-04-26,0
AR,2020-04-27,0
AZ,2020-02-01,0
AZ,2020-02-02,0
AZ,2020-02-03,4.342105263157895
AZ,2020-02-04,4.342105263157895
AZ,2020-02-05,4.342105263157895
AZ,2020-02-06,0
AZ,2020-02-07,4.342105263157895
AZ,2020-02-08,0
AZ,2020-02-09,0
AZ,2020-02-10,4.342105263157895
AZ,2020-02-11,0
AZ,2020-02-12,4.342105263157895
AZ,2020-02-13,0
AZ,2020-02-14,0
AZ,2020-02-15,0
AZ,2020-02-16,5.7894736842105265
AZ,2020-02-17,4.342105263157895
AZ,2020-02-18,4.342105263157895
AZ,2020-02-19,0
AZ,2020-02-20,0
AZ,2020-02-21,0
AZ,2020-02-22,0
AZ,2020-02-23,0
AZ,2020-02-24,0
AZ,2020-02-25,4.342105263157895
AZ,2020-02-26,0
AZ,2020-02-27,4.342105263157895
AZ,2020-02-28,4.342105263157895
AZ,2020-02-29,0
AZ,2020-03-01,0
AZ,2020-03-02,4.342105263157895
AZ,2020-03-03,0
AZ,2020-03-04,4.342105263157895
AZ,2020-03-05,0
AZ,2020-03-06,0
AZ,2020-03-07,0
AZ,2020-03-08,0
AZ,2020-03-09,0
AZ,2020-03-10,0
AZ,2020-03-11,4.342105263157895
AZ,2020-03-12,0
AZ,2020-03-13,0
AZ,2020-03-14,0
AZ,2020-03-15,4.342105263157895
AZ,2020-03-16,8.68421052631579
AZ,2020-03-17,14.473684210526317
AZ,2020-03-18,33.28947368421053
AZ,2020-03-19,8.68421052631579
AZ,2020-03-20,24.605263157894736
AZ,2020-03-21,14.473684210526317
AZ,2020-03-22,18.815789473684212
AZ,2020-03-23,24.605263157894736
AZ,2020-03-24,31.842105263157897
AZ,2020-03-25,37.631578947368425
AZ,2020-03-26,70.92105263157895
AZ,2020-03-27,79.60526315789474
AZ,2020-03-28,41.973684210526315
AZ,2020-03-29,53.55263157894737
AZ,2020-03-30,50.65789473684211
AZ,2020-03-31,47.76315789473684
AZ,2020-04-01,44.86842105263158
AZ,2020-04-02,57.89473684210527
AZ,2020-04-03,36.18421052631579
AZ,2020-04-04,36.18421052631579
AZ,2020-04-05,13.026315789473685
AZ,2020-04-06,47.76315789473684
AZ,2020-04-07,26.05263157894737
AZ,2020-04-08,27.5
AZ,2020-04-09,40.526315789473685
AZ,2020-04-10,36.18421052631579
AZ,2020-04-11,11.578947368421053
AZ,2020-04-12,14.473684210526317
AZ,2020-04-13,18.815789473684212
AZ,2020-04-14,26.05263157894737
AZ,2020-04-15,21.710526315789476
AZ,2020-04-16,24.605263157894736
AZ,2020-04-17,8.68421052631579
AZ,2020-04-18,13.026315789473685
AZ,2020-04-19,15.921052631578949
AZ,2020-04-20,17.36842105263158
AZ,2020-04-21,15.921052631578949
AZ,2020-04-22,17.36842105263158
AZ,2020-04-23,10.131578947368421
AZ,2020-04-24,21.710526315789476
AZ,2020-04-25,11.578947368421053
AZ,2020-04-26,21.710526315789476
AZ,2020-04-27,20.263157894736842
CA,2020-02-01,2
CA,2020-02-02,0
CA,2020-02-03,1
CA,2020-02-04,2
CA,2020-02-05,4
CA,2020-02-06,0
CA,2020-02-07,0
CA,2020-02-08,1
CA,2020-02-09,1
CA,2020-02-10,1
CA,2020-02-11,1
CA,2020-02-12,1
CA,2020-02-13,0
CA,2020-02-14,2
CA,2020-02-15,2
CA,2020-02-16,0
CA,2020-02-17,1
CA,2020-02-18,0
CA,2020-02-19,1
CA,2020-02-20,1
CA,2020-02-21,0
CA,2020-02-22,1
CA,2020-02-23,1
CA,2020-02-24,1
CA,2020-02-25,1
CA,2020-02-26,1
CA,2020-02-27,0
CA,2020-02-28,2
CA,2020-02-29,0
CA,2020-03-01,1
CA,2020-03-02,1
CA,2020-03-03,3
CA,2020-03-04,0
CA,2020-03-05,0
CA,2020-03-06,1
CA,2020-03-07,1
CA,2020-03-08,1
CA,2020-03-09,0
CA,2020-03-10,2
CA,2020-03-11,0
CA,2020-03-12,1
CA,2020-03-13,3
CA,2020-03-14,5
CA,2020-03-15,9
CA,2020-03-16,24
CA,2020-03-17,31
CA,2020-03-18,37
CA,2020-03-19,30
CA,2020-03-20,36
CA,2020-03-21,26
CA,2020-03-22,19
CA,2020-03-23,32
CA,2020-03-24,24
CA,2020-03-25,34
CA,2020-03-26,56
CA,2020-03-27,42
CA,2020-03-28,39
CA,2020-03-29,32
CA,2020-03-30,40
CA,2020-03-31,44
CA,2020-04-01,32
CA,2020-04-02,44
CA,2020-04-03,39
CA,2020-04-04,22
CA,2020-04-05,13
CA,2020-04-06,27
CA,2020-04-07,33
CA,2020-04-08,24
CA,2020-04-09,29
CA,2020-04-10,30
CA,2020-04-11,20
CA,2020-04-12,18
CA,2020-04-13,31
CA,2020-04-14,32
CA,2020-04-15,29
CA,2020-04-16,28
CA,2020-04-17,21
CA,2020-04-18,19
CA,2020-04-19,15
CA,2020-04-20,17
CA,2020-04-21,21
CA,2020-04-22,16
CA,2020-04-23,22
CA,2020-04-24,21
CA,2020-04-25,9
CA,2020-04-26,11
CA,2020-04-27,13
CO,2020-02-01,10.178571428571429
CO,2020-02-02,0
CO,2020-02-03,6.785714285714286
CO,2020-02-04,0
CO,2020-02-05,0
CO,2020-02-06,8.482142857142858
CO,2020-02-07,8.482142857142858
CO,2020-02-08,0
CO,2020-02-09,0
CO,2020-02-10,0
CO,2020-02-11,0
CO,2020-02-12,0
CO,2020-02-13,0
CO,2020-02-14,0
CO,2020-02-15,0
CO,2020-02-16,0
CO,2020-02-17,0
CO,2020-02-18,0
CO,2020-02-19,0
CO,2020-02-20,8.482142857142858
CO,2020-02-21,8.482142857142858
CO,2020-02-22,10.178571428571429
CO,2020-02-23,0
CO,2020-02-24,0
CO,2020-02-25,8.482142857142858
CO,2020-02-26,0
CO,2020-02-27,8.482142857142858
CO,2020-02-28,0
CO,2020-02-29,0
CO,2020-03-01,0
CO,2020-03-02,0
CO,2020-03-03,8.482142857142858
CO,2020-03-04,0
CO,2020-03-05,0
CO,2020-03-06,0
CO,2020-03-07,0
CO,2020-03-08,10.178571428571429
CO,2020-03-09,0
CO,2020-03-10,0
CO,2020-03-11,0
CO,2020-03-12,0
CO,2020-03-13,15.267857142857142
CO,2020-03-14,28.839285714285715
CO,2020-03-15,0
CO,2020-03-16,23.75
CO,2020-03-17,79.73214285714286
CO,2020-03-18,98.39285714285714
CO,2020-03-19,95
CO,2020-03-20,91.60714285714286
CO,2020-03-21,81.42857142857143
CO,2020-03-22,64.46428571428571
CO,2020-03-23,52.589285714285715
CO,2020-03-24,72.94642857142857
CO,2020-03-25,103.48214285714286
CO,2020-03-26,137.41071428571428
CO,2020-03-27,161.16071428571428
CO,2020-03-28,123.83928571428571
CO,2020-03-29,79.73214285714286
CO,2020-03-30,61.07142857142857
CO,2020-03-31,61.07142857142857
CO,2020-04-01,59.375
CO,2020-04-02,74.64285714285714
CO,2020-04-03,52.589285714285715
CO,2020-04-04,44.107142857142854
CO,2020-04-05,35.625
CO,2020-04-06,37.32142857142857
CO,2020-04-07,45.80357142857143
CO,2020-04-08,30.535714285714285
CO,2020-04-09,69.55357142857143
CO,2020-04-10,15.267857142857142
CO,2020-04-11,45.80357142857143
CO,2020-04-12,0
CO,2020-04-13,15.267857142857142
CO,2020-04-14,37.32142857142857
CO,2020-04-15,42.410714285714285
CO,2020-04-16,50.89285714285714
CO,2020-04-17,44.107142857142854
CO,2020-04-18,16.964285714285715
CO,2020-04-19,25.44642857142857
CO,2020-04-20,30.535714285714285
CO,2020-04-21,52.589285714285715
CO,2020-04-22,37.32142857142857
CO,2020-04-23,22.053571428571427
CO,2020-04-24,44.107142857142854
CO,2020-04-25,25.44642857142857
CO,2020-04-26,16.964285714285715
CO,2020-04-27,45.80357142857143
CT,2020-02-01,0
CT,2020-02-02,0
CT,2020-02-03,7.624999999999999
CT,2020-02-04,0
CT,2020-02-05,0
CT,2020-02-06,0
CT,2020-02-07,0
CT,2020-02-08,0
CT,2020-02-09,0
CT,2020-02-10,0
CT,2020-02-11,0
CT,2020-02-12,0
CT,2020-02-13,0
CT,2020-02-14,0
CT,2020-02-15,0
CT,2020-02-16,0
CT,2020-02-17,8.714285714285714
CT,2020-02-18,0
CT,2020-02-19,0
CT,2020-02-20,0
CT,2020-02-21,0
CT,2020-02-22,0
CT,2020-02-23,0
CT,2020-02-24,0
CT,2020-02-25,7.624999999999999
CT,2020-02-26,0
CT,2020-02-27,0
CT,2020-02-28,0
CT,2020-02-29,0
CT,2020-03-01,0
CT,2020-03-02,0
CT,2020-03-03,0
CT,2020-03-04,0
CT,2020-03-05,0
CT,2020-03-06,0
CT,2020-03-07,9.803571428571427
CT,2020-03-08,0
CT,2020-03-09,8.714285714285714
CT,2020-03-10,0
CT,2020-03-11,7.624999999999999
CT,2020-03-12,0
CT,2020-03-13,0
CT,2020-03-14,0
CT,2020-03-15,0
CT,2020-03-16,23.96428571428571
CT,2020-03-17,39.21428571428571
CT,2020-03-18,16.33928571428571
CT,2020-03-19,30.499999999999996
CT,2020-03-20,59.91071428571428
CT,2020-03-21,17.428571428571427
CT,2020-03-22,34.857142857142854
CT,2020-03-23,20.69642857142857
CT,2020-03-24,29.410714285714285
CT,2020-03-25,59.91071428571428
CT,2020-03-26,30.499999999999996
CT,2020-03-27,66.44642857142857
CT,2020-03-28,25.053571428571427
CT,2020-03-29,16.33928571428571
CT,2020-03-30,28.32142857142857
CT,2020-03-31,20.69642857142857
CT,2020-04-01,56.64285714285714
CT,2020-04-02,41.39285714285714
CT,2020-04-03,34.857142857142854
CT,2020-04-04,26.14285714285714
CT,2020-04-05,58.82142857142857
CT,2020-04-06,35.94642857142857
CT,2020-04-07,21.785714285714285
CT,2020-04-08,20.69642857142857
CT,2020-04-09,42.482142857142854
CT,2020-04-10,15.249999999999998
CT,2020-04-11,0
CT,2020-04-12,8.714285714285714
CT,2020-04-13,29.410714285714285
CT,2020-04-14,21.785714285714285
CT,2020-04-15,37.035714285714285
CT,2020-04-16,64.26785714285714
CT,2020-04-17,14.160714285714285
CT,2020-04-18,16.33928571428571
CT,2020-04-19,42.482142857142854
CT,2020-04-20,42.482142857142854
CT,2020-04-21,20.69642857142857
CT,2020-04-22,6.535714285714285
CT,2020-04-23,20.69642857142857
CT,2020-04-24,27.232142857142854
CT,2020-04-25,34.857142857142854
CT,2020-04-26,39.21428571428571
CT,2020-04-27,47.92857142857142
DC,2020-02-01,0
DC,2020-02-02,0
DC,2020-02-03,0
DC,2020-02-04,22.379310344827584
DC,2020-02-05,0
DC,2020-02-06,0
DC,2020-02-07,0
DC,2020-02-08,0
DC,2020-02-09,0
DC,2020-02-10,0
DC,2020-02-11,0
DC,2020-02-12,0
DC,2020-02-13,0
DC,2020-02-14,0
DC,2020-02-15,0
DC,2020-02-16,0
DC,2020-02-17,0
DC,2020-02-18,0
DC,2020-02-19,0
DC,2020-02-20,0
DC,2020-02-21,0
DC,2020-02-22,0
DC,2020-02-23,0
DC,2020-02-24,0
DC,2020-02-25,0
DC,2020-02-26,0
DC,2020-02-27,0
DC,2020-02-28,0
DC,2020-02-29,0
DC,2020-03-01,38.6551724137931
DC,2020-03-02,0
DC,2020-03-03,0
DC,2020-03-04,0
DC,2020-03-05,0
DC,2020-03-06,0
DC,2020-03-07,0
DC,2020-03-08,0
DC,2020-03-09,0
DC,2020-03-10,0
DC,2020-03-11,22.379310344827584
DC,2020-03-12,0
DC,2020-03-13,0
DC,2020-03-14,0
DC,2020-03-15,0
DC,2020-03-16,0
DC,2020-03-17,83.41379310344827
DC,2020-03-18,28.48275862068965
DC,2020-03-19,28.48275862068965
DC,2020-03-20,30.51724137931034
DC,2020-03-21,0
DC,2020-03-22,0
DC,2020-03-23,56.9655172413793
DC,2020-03-24,61.03448275862068
DC,2020-03-25,58.99999999999999
DC,2020-03-26,77.3103448275862
DC,2020-03-27,44.75862068965517
DC,2020-03-28,120.03448275862068
DC,2020-03-29,38.6551724137931
DC,2020-03-30,0
DC,2020-03-31,0
DC,2020-04-01,44.75862068965517
DC,2020-04-02,30.51724137931034
DC,2020-04-03,61.03448275862068
DC,2020-04-04,40.689655172413794
DC,2020-04-05,38.6551724137931
DC,2020-04-06,0
DC,2020-04-07,61.03448275862068
DC,2020-04-08,63.068965517241374
DC,2020-04-09,0
DC,2020-04-10,32.55172413793103
DC,2020-04-11,0
DC,2020-04-12,0
DC,2020-04-13,46.79310344827586
DC,2020-04-14,61.03448275862068
DC,2020-04-15,61.03448275862068
DC,2020-04-16,30.51724137931034
DC,2020-04-17,30.51724137931034
DC,2020-04-18,38.6551724137931
DC,2020-04-19,0
DC,2020-04-20,0
DC,2020-04-21,0
DC,2020-04-22,0
DC,2020-04-23,30.51724137931034
DC,2020-04-24,91.55172413793103
DC,2020-04-25,0
DC,2020-04-26,0
DC,2020-04-27,0
DE,2020-02-01,0
DE,2020-02-02,0
DE,2020-02-03,0
DE,2020-02-04,0
DE,2020-02-05,0
DE,2020-02-06,0
DE,2020-02-07,0
DE,2020-02-08,73.21428571428572
DE,2020-02-09,0
DE,2020-02-10,0
DE,2020-02-11,0
DE,2020-02-12,0
DE,2020-02-13,0
DE,2020-02-14,0
DE,2020-02-15,0
DE,2020-02-16,0
DE,2020-02-17,0
DE,2020-02-18,0
DE,2020-02-19,0
DE,2020-02-20,0
DE,2020-02-21,0
DE,2020-02-22,0
DE,2020-02-23,0
DE,2020-02-24,0
DE,2020-02-25,0
DE,2020-02-26,0
DE,2020-02-27,0
DE,2020-02-28,0
DE,2020-02-29,0
DE,2020-03-01,0
DE,2020-03-02,0
DE,2020-03-03,0
DE,2020-03-04,0
DE,2020-03-05,0
DE,2020-03-06,0
DE,2020-03-07,0
DE,2020-03-08,0
DE,2020-03-09,0
DE,2020-03-10,0
DE,2020-03-11,0
DE,2020-03-12,0
DE,2020-03-13,0
DE,2020-03-14,0
DE,2020-03-15,0
DE,2020-03-16,0
DE,2020-03-17,58.92857142857143
DE,2020-03-18,58.92857142857143
DE,2020-03-19,58.92857142857143
DE,2020-03-20,0
DE,2020-03-21,0
DE,2020-03-22,0
DE,2020-03-23,151.7857142857143
DE,2020-03-24,166.07142857142858
DE,2020-03-25,114.28571428571429
DE,2020-03-26,178.57142857142858
DE,2020-03-27,0
DE,2020-03-28,112.5
DE,2020-03-29,173.21428571428572
DE,2020-03-30,108.92857142857143
DE,2020-03-31,50
DE,2020-04-01,103.57142857142858
DE,2020-04-02,53.57142857142858
DE,2020-04-03,0
DE,2020-04-04,58.92857142857143
DE,2020-04-05,0
DE,2020-04-06,51.78571428571429
DE,2020-04-07,0
DE,2020-04-08,105.35714285714286
DE,2020-04-09,0
DE,2020-04-10,162.5
DE,2020-04-11,0
DE,2020-04-12,0
DE,2020-04-13,51.78571428571429
DE,2020-04-14,105.35714285714286
DE,2020-04-15,100
DE,2020-04-16,50
DE,2020-04-17,103.57142857142858
DE,2020-04-18,110.71428571428572
DE,2020-04-19,58.92857142857143
DE,2020-04-20,100
DE,2020-04-21,0
DE,2020-04-22,0
DE,2020-04-23,150
DE,2020-04-24,0
DE,2020-04-25,57.142857142857146
DE,2020-04-26,110.71428571428572
DE,2020-04-27,51.78571428571429
FL,2020-02-01,1.5098039215686274
FL,2020-02-02,0
FL,2020-02-03,1.5098039215686274
FL,2020-02-04,1.5098039215686274
FL,2020-02-05,0
FL,2020-02-06,0
FL,2020-02-07,1.5098039215686274
FL,2020-02-08,0
FL,2020-02-09,0
FL,2020-02-10,0
FL,2020-02-11,1.5098039215686274
FL,2020-02-12,0
FL,2020-02-13,1.5098039215686274
FL,2020-02-14,0
FL,2020-02-15,0
FL,2020-02-16,0
FL,2020-02-17,3.019607843137255
FL,2020-02-18,0
FL,2020-02-19,0
FL,2020-02-20,3.019607843137255
FL,2020-02-21,0
FL,2020-02-22,1.5098039215686274
FL,2020-02-23,0
FL,2020-02-24,1.5098039215686274
FL,2020-02-25,3.019607843137255
FL,2020-02-26,0
FL,2020-02-27,0
FL,2020-02-28,0
FL,2020-02-29,0
FL,2020-03-01,0
FL,2020-03-02,0
FL,2020-03-03,0
FL,2020-03-04,0
FL,2020-03-05,0
FL,2020-03-06,0
FL,2020-03-07,0
FL,2020-03-08,1.5098039215686274
FL,2020-03-09,1.5098039215686274
FL,2020-03-10,1.5098039215686274
FL,2020-03-11,0
FL,2020-03-12,0
FL,2020-03-13,3.019607843137255
FL,2020-03-14,4.529411764705882
FL,2020-03-15,4.529411764705882
FL,2020-03-16,12.07843137254902
FL,2020-03-17,19.627450980392155
FL,2020-03-18,25.666666666666664
FL,2020-03-19,37.745098039215684
FL,2020-03-20,46.80392156862745
FL,2020-03-21,49.8235294117647
FL,2020-03-22,54.35294117647059
FL,2020-03-23,60.3921568627451
FL,2020-03-24,52.84313725490196
FL,2020-03-25,69.45098039215686
FL,2020-03-26,116.25490196078431
FL,2020-03-27,77
FL,2020-03-28,63.41176470588235
FL,2020-03-29,64.92156862745098
FL,2020-03-30,72.47058823529412
FL,2020-03-31,83.0392156862745
FL,2020-04-01,75.49019607843137
FL,2020-04-02,99.6470588235294
FL,2020-04-03,111.72549019607843
FL,2020-04-04,81.52941176470588
FL,2020-04-05,40.76470588235294
FL,2020-04-06,57.372549019607845
FL,2020-04-07,60.3921568627451
FL,2020-04-08,69.45098039215686
FL,2020-04-09,61.90196078431372
FL,2020-04-10,43.78431372549019
FL,2020-04-11,25.666666666666664
FL,2020-04-12,12.07843137254902
FL,2020-04-13,54.35294117647059
FL,2020-04-14,39.25490196078431
FL,2020-04-15,54.35294117647059
FL,2020-04-16,28.686274509803923
FL,2020-04-17,40.76470588235294
FL,2020-04-18,16.607843137254903
FL,2020-04-19,15.098039215686274
FL,2020-04-20,33.21568627450981
FL,2020-04-21,34.72549019607843
FL,2020-04-22,37.745098039215684
FL,2020-04-23,43.78431372549019
FL,2020-04-24,37.745098039215684
FL,2020-04-25,13.588235294117647
FL,2020-04-26,7.549019607843137
FL,2020-04-27,27.176470588235293
GA,2020-02-01,0
GA,2020-02-02,3.882352941176471
GA,2020-02-03,2.588235294117647
GA,2020-02-04,3.882352941176471
GA,2020-02-05,0
GA,2020-02-06,2.588235294117647
GA,2020-02-07,0
GA,2020-02-08,0
GA,2020-02-09,0
GA,2020-02-10,0
GA,2020-02-11,0
GA,2020-02-12,0
GA,2020-02-13,3.882352941176471
GA,2020-02-14,3.882352941176471
GA,2020-02-15,0
GA,2020-02-16,3.882352941176471
GA,2020-02-17,0
GA,2020-02-18,0
GA,2020-02-19,0
GA,2020-02-20,0
GA,2020-02-21,3.882352941176471
GA,2020-02-22,3.882352941176471
GA,2020-02-23,0
GA,2020-02-24,0
GA,2020-02-25,2.588235294117647
GA,2020-02-26,2.588235294117647
GA,2020-02-27,0
GA,2020-02-28,0
GA,2020-02-29,0
GA,2020-03-01,0
GA,2020-03-02,0
GA,2020-03-03,0
GA,2020-03-04,0
GA,2020-03-05,0
GA,2020-03-06,2.588235294117647
GA,2020-03-07,0
GA,2020-03-08,0
GA,2020-03-09,2.588235294117647
GA,2020-03-10,0
GA,2020-03-11,2.588235294117647
GA,2020-03-12,0
GA,2020-03-13,2.588235294117647
GA,2020-03-14,3.882352941176471
GA,2020-03-15,3.882352941176471
GA,2020-03-16,5.176470588235294
GA,2020-03-17,22
GA,2020-03-18,40.11764705882353
GA,2020-03-19,32.35294117647059
GA,2020-03-20,31.058823529411768
GA,2020-03-21,41.411764705882355
GA,2020-03-22,25.88235294117647
GA,2020-03-23,33.64705882352941
GA,2020-03-24,27.176470588235297
GA,2020-03-25,59.529411764705884
GA,2020-03-26,78.94117647058825
GA,2020-03-27,85.41176470588236
GA,2020-03-28,38.82352941176471
GA,2020-03-29,51.76470588235294
GA,2020-03-30,50.47058823529412
GA,2020-03-31,66
GA,2020-04-01,36.23529411764706
GA,2020-04-02,67.29411764705883
GA,2020-04-03,66
GA,2020-04-04,36.23529411764706
GA,2020-04-05,29.764705882352942
GA,2020-04-06,40.11764705882353
GA,2020-04-07,25.88235294117647
GA,2020-04-08,19.411764705882355
GA,2020-04-09,47.88235294117647
GA,2020-04-10,41.411764705882355
